id_g,arc_label,arc_feat
74,68.07734876,6
74,47.97108197,7
74,68.9514008,7
74,0,1
74,13.7739319,6
74,0,0
74,26.33827148,9
74,49.28949919,7
74,28.02009377,7
74,121.0519953,9
74,2.086642867,6
74,35.85999634,6
75,16.69337855,9
75,72.3162344,9
75,0.040105668,1
75,9.73096889,8
75,18.4389388,7
75,61.2479554,8
75,21.83321675,9
75,92.19492403,8
75,19.88121244,6
75,19.35464081,9
75,44.20410512,9
75,51.5830716,8
75,103.141727,8
75,3.005471477,4
75,0.00204758,2
75,0,0
75,49.07249884,8
75,113.3076174,8
75,50.2333091,8
75,122.170019,8
75,4.582498247,8
75,0.147808149,1
75,48.94091061,7
75,1.360437065,6
75,0.061955293,3
75,0,0
75,0.382564948,3
75,0.832760827,5
75,84.60145176,9
75,25.08621934,8
75,0.424696049,2
75,137.6717093,9
75,42.20118983,8
75,6.589459369,7
75,3.784103811,2
75,134.5135457,9
75,1.745100844,3
75,213.0856669,7
75,56.25836248,6
75,42.10616979,7
75,57.94590555,7
75,3.616693338,6
75,22.26118834,9
75,7.050177498,5
75,53.73353312,7
75,1.854531522,4
75,226.6951994,9
75,1.055207424,5
75,124.4471457,9
75,18.61269567,7
75,0.036095052,1
75,27.45550884,6
75,0.491755902,1
76,18.7161425,9
76,72.31691676,9
76,1.35390107,3
76,0.005657362,1
76,10.84632381,8
76,29.37273286,7
76,0.580060774,2
76,59.71838135,8
76,27.25825675,9
76,103.1970853,8
76,0,0
76,19.16475767,9
76,35.85930709,9
76,49.59014822,8
76,110.6951547,8
76,2.358827591,4
76,17.42367771,6
76,11.20743549,4
76,38.06233862,8
76,127.6764198,8
76,1.072958835,3
76,48.60617636,8
76,99.8514799,8
76,82.61680297,7
76,136.8038737,9
76,0.90201464,5
76,42.08032014,8
76,6.62214565,5
76,6.712034898,7
76,13.48195273,6
76,134.5135457,9
76,0.125249675,3
76,28.56419372,9
76,8.988470479,7
76,51.95469932,7
76,6.221546668,7
77,27.25825675,9
77,0,0
77,103.8199233,8
77,0,0
77,0,0
77,19.54050669,9
77,46.11269259,9
77,0.252176787,2
77,47.97225768,8
77,111.0369387,8
77,0,0
77,48.01544436,8
77,118.3570761,8
77,1.824984085,5
77,50.67396204,8
77,112.8253149,8
77,19.73576224,8
77,46.41100796,7
77,5.091967078,6
77,14.31406654,9
77,0.113791406,3
77,3.339860408,5
77,78.84092611,9
77,7.794566946,8
77,1.868184143,2
77,128.3127413,9
77,42.52700028,8
77,8.255925871,4
77,2.786055697,4
77,5.768097826,5
77,131.1156358,9
77,204.6049842,7
77,0,0
77,67.99980986,6
77,50.0454306,7
77,63.74559868,7
77,7.405804555,3
77,225.0479044,9
77,116.3706266,9
77,19.08835982,7
77,0.100966537,1
77,32.15637099,6
78,17.05296666,9
78,72.31691676,9
78,11.05715435,8
78,23.79114774,7
78,60.92379346,8
78,27.25825675,9
78,100.7719158,8
78,19.54050669,9
78,46.10845112,9
78,42.29696076,8
78,116.5055451,8
78,0.00094255,2
78,0,0
78,29.75764755,8
78,0.969250355,5
78,130.20468,8
78,5.358403936,5
78,57.80529585,8
78,0.373570553,2
78,104.9420029,8
78,28.80910525,8
78,43.58682059,7
78,127.3943531,9
78,50.28626406,8
78,2.914626107,5
78,134.5135457,9
78,28.56419372,9
78,58.02125217,7
78,7.656484384,3
78,225.2142531,9
78,1.50231193,1
78,125.6234658,9
78,19.42325085,7
78,0.243665685,1
78,26.12803852,6
79,8.164788445,9
79,68.09044508,9
79,2.846006668,3
79,13.90406986,8
79,23.60770352,7
79,1.035356578,2
79,62.19377769,8
79,15.43761161,9
79,44.15660746,9
79,71.59991556,8
79,59.49985113,8
79,48.12249294,8
79,101.5469119,8
79,66.99560238,8
79,36.72789038,8
79,7.519941047,5
79,146.4486446,8
79,3.269647754,8
79,0.256663264,1
79,34.90068035,7
79,1.560096842,3
79,2.817647785,6
79,75.81177265,9
79,20.91742065,8
79,10.28966935,5
79,137.6717093,9
79,50.51473741,8
79,10.57616317,9
79,11.51704679,6
79,124.1938243,9
79,178.9019198,7
79,0,5
79,5.580891906,4
79,69.80699613,6
79,50.0454306,7
79,66.55065003,7
79,24.88583999,9
79,60.88219395,7
79,0.434685586,2
79,0,0
79,37.85006874,7
79,209.6194788,9
79,2.735263388,6
79,125.6234658,9
79,41.6749765,6
79,0.563967858,2
80,16.53346419,9
80,68.71263658,9
80,0.072721613,3
80,12.28537424,8
80,19.26325006,7
80,63.42329401,8
80,6.544064054,9
80,27.25825675,9
80,101.7179946,8
80,12.7782778,9
80,34.7228945,9
80,73.77979018,8
80,99.57351386,8
80,0,0
80,45.20687033,8
80,103.2667817,8
80,57.80529585,8
80,3.613062155,3
80,11.3897981,9
80,1.578692395,7
80,109.7807033,8
80,1.683080142,8
80,66.36312757,7
80,1.463378616,6
80,2.400879885,6
80,85.99525061,9
80,23.62785507,8
80,137.6717093,9
80,38.65760974,8
80,0.384724256,3
80,13.99611303,7
80,1.208937752,6
80,11.95825527,5
80,4.367911816,4
80,124.2224819,9
80,211.1555598,7
80,0,5
80,51.72619094,6
80,39.64929869,7
80,69.27102394,7
80,26.67072856,9
80,59.49113714,7
80,125.6234658,9
80,5.78899435,6
80,50.2210072,6
81,24.40969777,9
81,9.726949757,7
81,13.94797294,8
81,92.47466184,8
81,14.92446225,9
81,46.11269259,9
81,69.8469734,8
81,94.20178861,8
81,1.813326841,3
81,7.55848502,4
81,38.73023033,8
81,107.4112197,8
81,3.041411746,3
81,57.80529585,8
81,0.011163773,1
81,15.40642653,6
81,117.4497955,8
81,1.256801295,8
81,38.94718134,7
81,11.46354029,6
81,93.59700332,9
81,19.72253104,8
81,0.128123867,1
81,127.9540185,9
81,48.79290482,8
81,9.650657816,8
81,3.077362962,6
81,12.83379635,5
81,121.6853313,9
81,0,0
81,197.5252528,7
81,60.82287006,6
81,48.84668713,7
81,72.8950509,7
81,0.314066222,1
81,4.111644158,3
81,27.15029226,9
81,53.76742686,7
81,2.11600307,4
81,226.897986,9
81,0.633013108,2
81,117.5933352,9
81,0,1
81,42.10263985,6
82,18.7161425,9
82,72.31691676,9
82,13.86813149,8
82,27.57379882,7
82,50.31031292,8
82,27.25825675,9
82,92.35091965,8
82,10.99127117,5
82,19.54050669,9
82,46.11269259,9
82,65.85172835,8
82,89.95329089,8
82,0,0
82,44.37681853,8
82,118.4973705,8
82,57.80529585,8
82,115.3322693,8
82,5.95636847,8
82,50.667491,7
82,85.62388559,9
82,28.9796402,9
82,7.504778168,8
82,0.24926687,2
82,137.6717093,9
82,45.17219862,8
82,136.4161665,7
82,36.90652349,6
82,43.96341494,7
82,186.7013572,7
82,0,0
82,21.86327919,9
82,7.698017768,5
82,57.61077065,7
82,227.5918299,9
83,18.7161425,9
83,72.31691676,9
83,10.84632381,8
83,15.59343937,7
83,59.71838135,8
83,4.998900279,9
83,27.15469796,9
83,81.78371576,8
83,17.78540738,8
83,0,0
83,10.30338137,7
83,11.5116094,9
83,46.11269259,9
83,71.94276891,8
83,92.98358626,8
83,0,0
83,58.73413229,8
83,103.1389618,8
83,39.31964191,8
83,0.069039195,6
83,125.2067761,8
83,3.282813914,4
83,46.51742309,7
83,99.29024754,9
83,12.61811958,8
83,0.276978588,1
83,2.238612238,9
83,137.6717093,9
83,44.1104146,8
83,1.550048076,5
83,2.598869819,5
83,133.4928368,9
83,206.2471207,7
83,0.834093203,5
83,48.56955602,6
83,50.0454306,7
83,60.25310067,7
83,24.27273941,9
83,6.686106642,5
83,5.903352166,7
83,49.5806071,7
83,227.5918299,9
83,0.940086218,2
83,0.527589847,6
83,125.6234658,9
83,18.64128132,6
83,44.63574047,7
84,18.7161425,9
84,72.31691676,9
84,14.87667487,8
84,32.35629428,7
84,44.71242328,8
84,19.54050669,9
84,46.11269259,9
84,50.82655233,8
84,104.8552341,8
84,3.347402989,3
84,37.32393916,8
84,128.4472365,8
84,57.80529585,8
84,148.4092036,8
84,43.34513924,7
84,1.337389808,3
84,0,0
84,137.6717093,9
84,48.5541784,8
84,5.878020459,6
84,0,0
84,152.0527323,7
84,0,0
84,41.22222029,6
84,45.02542054,7
84,168.0203583,7
84,0,1
84,6.754724879,6
84,0.266245367,2
84,28.56419372,9
84,5.442089531,5
84,50.22661492,7
84,125.6234658,9
84,54.44516528,6
85,18.7161425,9
85,72.31691676,9
85,10.81367173,8
85,16.31660406,7
85,59.75103343,8
85,0,0
85,27.25825675,9
85,88.77739484,8
85,20.24898257,6
85,16.83744414,9
85,31.50216485,9
85,58.01008929,8
85,113.0596488,8
85,0,0
85,52.41497371,8
85,1.826776383,5
85,100.5100989,8
85,57.80529585,8
85,14.61052774,9
85,118.1239966,8
85,48.16174721,7
85,2.466464196,2
85,84.27074929,9
85,22.21388385,8
85,136.1873283,9
85,12.53781129,9
85,41.91209027,8
85,12.04564797,7
85,0,1
85,127.9598192,9
85,204.5294518,7
85,0,0
85,54.15699238,6
85,50.0454306,7
85,66.27565509,7
85,28.56419372,9
85,12.67560975,7
85,49.5840588,7
85,0,0
85,10.60791275,4
85,219.3875845,9
85,1.802041701,6
85,119.7073316,9
85,0,1
85,39.32454528,6
86,16.81727264,9
86,68.85916333,9
86,10.57990658,8
86,24.67306947,7
86,56.54139308,8
86,21.34494824,9
86,86.37741224,8
86,6.211592948,5
86,19.01348124,6
86,9.454480622,9
86,46.11269259,9
86,67.48380705,8
86,50.34096733,8
86,54.64309386,8
86,0.338113997,5
86,107.1962746,8
86,43.31305943,8
86,57.80529585,8
86,4.405751393,3
86,121.912893,8
86,0,0
86,51.88362044,7
86,1.272199421,6
86,2.30516895,6
86,0.033015376,3
86,85.2947382,9
86,24.26202339,8
86,137.6717093,9
86,47.40811105,8
86,2.299584235,6
86,3.177497417,5
86,131.4074077,9
86,0,0
86,212.6068504,7
86,54.82842315,6
86,37.40962846,7
86,63.4424135,7
86,0,0
86,28.56419372,9
86,58.02125217,7
86,6.537603587,9
86,3.942205679,6
86,226.0282349,9
87,18.7161425,9
87,72.31691676,9
87,0.126277915,1
87,10.83568799,8
87,18.41896403,7
87,59.72901716,8
87,3.11062585,3
87,0.096509462,1
87,18.93388078,9
87,94.03976349,8
87,0.553137627,3
87,0,0
87,6.248170338,6
87,24.39994682,8
87,19.54050669,9
87,46.11269259,9
87,5.470798531,2
87,63.66374076,8
87,85.38519945,8
87,65.97319183,8
87,1.230998164,5
87,94.53296331,8
87,57.80529585,8
87,141.4787475,8
87,38.15958917,7
87,7.587360962,6
87,0.958302537,3
87,88.27298486,9
87,20.91419571,8
87,1.236404284,2
87,0.034721042,1
87,2.319755464,2
87,134.5135457,9
87,15.92852111,3
87,208.3114051,7
87,56.6207914,6
87,27.55821425,7
87,62.67416513,7
87,0,1
87,28.56419372,9
87,58.02125217,7
87,3.63297891,6
87,0,0
87,227.576391,9
88,15.14887018,9
88,72.31691676,9
88,0.116385926,1
88,4.891009572,8
88,23.82877915,7
88,61.11800499,8
88,0,0
88,25.80107934,9
88,14.15592917,8
88,97.13544097,8
88,16.67919978,9
88,46.11269259,9
88,5.332971461,2
88,68.03226306,8
88,84.11833736,8
88,76.54750706,8
88,105.48011,8
88,37.65189878,8
88,106.0244921,8
88,0,0
88,55.5859659,7
88,0,0
88,0.485725805,3
88,0.485143945,2
88,82.20774283,9
88,23.61144312,8
88,2.186507593,2
88,0.041091253,1
88,2.390109314,6
88,137.6717093,9
88,41.84375612,8
88,11.84483727,6
88,127.5082262,9
88,205.9726988,7
88,53.68577332,6
88,49.71650602,7
88,65.5125716,7
88,0.95376897,3
88,28.56419372,9
88,56.87653461,7
88,0,0
88,227.5918299,9
88,117.7641224,9
88,11.54911433,8
88,32.90292391,6
89,9.777062716,9
89,72.31691676,9
89,1.556299058,3
89,12.05399403,8
89,23.67918286,7
89,61.26677136,8
89,22.58935958,9
89,105.4597401,8
89,0.689714499,1
89,19.54050669,9
89,42.44313126,9
89,66.04872909,8
89,89.37860223,8
89,2.583885363,5
89,1.546677578,3
89,9.125070234,6
89,55.37519338,8
89,1.151690906,5
89,108.6383474,8
89,0,5
89,54.46356564,8
89,129.286708,8
89,41.73790447,7
89,2.758853213,3
89,3.506645545,3
89,78.20765011,9
89,23.23636264,8
89,8.963888902,9
89,0,0
89,11.21632592,5
89,4.095256665,6
89,121.8353048,9
89,211.8722601,7
89,73.30270339,6
89,19.5496256,7
89,74.36871507,7
89,0.815458073,2
89,227.5918299,9
89,125.6234658,9
89,16.00123675,6
89,0.594157108,2
89,39.45109765,7
89,15.5169215,8
90,18.7161425,9
90,72.31691676,9
90,0.110067572,1
90,5.813520089,8
90,23.36467199,7
90,54.69281322,8
90,0,0
90,27.25825675,9
90,0,0
90,84.53774843,8
90,25.52672171,8
90,16.94692995,9
90,39.36862033,9
90,67.1468367,8
90,95.23492752,8
90,61.36140103,8
90,87.07743084,8
90,57.80529585,8
90,1.729051163,6
90,115.8416221,8
90,6.403863599,8
90,0,0
90,46.85949665,7
90,3.237539993,3
90,0.22963036,3
90,98.33461731,9
90,13.85699753,8
90,130.0107366,9
90,52.66908163,8
90,0,0
90,6.593853696,4
90,0,0
90,143.5282816,7
90,32.86910686,6
90,36.58842761,7
90,186.7013572,7
90,1.27029464,2
90,21.35984717,9
90,63.15963028,7
90,227.5918299,9
90,0.997915236,1
90,3.36398955,5
90,125.6234658,9
90,10.35171206,8
90,30.46791241,6
91,18.7161425,9
91,72.31691676,9
91,13.01501985,8
91,21.2913586,7
91,57.54968531,8
91,0,0
91,20.86179,9
91,105.0004251,8
91,16.79638216,9
91,46.11269259,9
91,67.43711016,8
91,95.52202106,8
91,10.35491718,4
91,58.53716904,8
91,82.76925492,8
91,4.440982431,6
91,57.80529585,8
91,110.2158561,8
91,0,0
91,54.09466392,7
91,1.620040282,2
91,93.27476335,9
91,17.42409461,8
91,0,6
91,137.6717093,9
91,41.20680989,8
91,3.14145417,4
91,0.336083852,2
91,0,0
91,0.396553334,1
91,0,1
91,134.5135457,9
91,1.628029807,3
91,0,0
91,189.9484617,7
91,66.88574134,6
91,50.0454306,7
91,65.5662511,7
91,0.914708178,3
91,0,0
91,28.56419372,9
91,10.36027201,7
91,50.75347579,7
91,0,0
91,4.848575689,5
91,224.4408614,9
91,125.6234658,9
91,31.53753602,6
92,18.72557177,9
92,70.10160501,9
92,3.373022619,3
92,0,0
92,0,0
92,0.037712424,1
92,13.31534183,8
92,49.82181956,7
92,22.72136197,8
92,0,0
92,23.33264191,9
92,103.4831011,8
92,1.68757807,4
92,0.675751784,1
92,16.25209857,9
92,40.11827664,9
92,67.66276516,8
92,101.8481705,8
92,2.180897136,5
92,2.27075274,3
92,0,0
92,54.50355205,8
92,104.4047182,8
92,1.756648738,6
92,57.80529585,8
92,2.192272079,6
92,113.3331838,8
92,57.0833222,7
92,0.354536628,3
92,128.8382007,9
92,20.45612052,9
92,41.35659107,8
92,134.5135457,9
92,209.9952437,7
92,1.42431704,2
92,52.80694709,6
92,44.08617214,7
92,60.80975262,7
92,28.56419372,9
92,57.80575483,7
92,2.618890897,7
92,13.95675132,4
92,219.0906496,9
92,0.343403935,1
92,0.383900621,3
92,3.330231085,5
92,111.8536828,9
92,24.90552904,6
92,41.9376182,8
93,17.2149187,9
93,72.31691676,9
93,0,0
93,0.057912024,1
93,14.21015374,8
93,22.24520371,7
93,52.46672124,8
93,6.187549321,6
93,27.25825675,9
93,100.7072065,8
93,11.75711378,7
93,0,0
93,19.54050669,9
93,35.56988512,9
93,10.85804736,4
93,65.85701094,8
93,89.32024751,8
93,1.620920357,3
93,61.45743562,8
93,98.38765624,8
93,57.80529585,8
93,96.970195,8
93,0.907398154,8
93,88.02565827,7
93,90.64292127,9
93,22.34838176,8
93,1.007102051,6
93,137.6717093,9
93,39.35524306,8
93,0.415584842,3
93,1.242001552,4
93,11.98630141,7
93,8.199961372,7
93,26.37821014,6
93,4.113306356,5
93,5.178147846,5
93,102.6654323,9
93,197.3114505,7
93,62.62329612,6
93,40.78702546,7
93,80.49639896,7
93,27.54337079,9
93,58.81522555,7
94,13.74757536,9
94,68.26321529,9
94,0.689793155,3
94,12.62079537,8
94,20.08551736,7
94,65.23595707,8
94,20.61184452,9
94,107.3247593,8
94,19.54050669,9
94,46.11269259,9
94,68.20618529,8
94,93.58504172,8
94,5.001838641,9
94,5.753463502,3
94,62.7903203,8
94,98.24994309,8
94,41.0664295,8
94,96.03979846,8
94,57.92812937,7
94,19.5387395,6
94,2.702467643,6
94,87.5599165,9
94,21.15420959,8
94,0.079697096,1
94,1.004327857,2
94,130.7864792,9
94,48.56207005,8
94,3.804815175,6
94,23.0773725,6
94,117.6414376,9
94,182.1649424,7
94,0,0
94,65.17292379,6
94,50.0454306,7
94,77.69377942,7
94,2.665374829,6
94,28.56419372,9
94,2.806141407,2
94,49.83161108,7
94,30.71532158,7
94,217.4582477,9
94,0.128660117,2
94,125.6234658,9
94,39.84235224,6
94,0.027157131,1
95,16.35199122,9
95,72.31691676,9
95,11.06355154,8
95,16.53865281,7
95,60.79282271,8
95,1.58802862,6
95,0,0
95,27.25825675,9
95,106.096437,8
95,19.54050669,9
95,46.11269259,9
95,51.36867832,8
95,48.96464182,8
95,62.17817707,8
95,94.67377585,8
95,1.953714255,5
95,60.16657994,8
95,0,5
95,54.59404637,8
95,0.043735395,1
95,80.91238247,9
95,30.99774958,8
95,14.34027734,5
95,124.5305309,9
95,199.8174967,7
95,0.518353876,2
95,63.97775418,6
95,50.0454306,7
95,67.85055995,7
95,11.8752669,6
95,28.56419372,9
95,50.52175855,7
95,6.747947848,4
95,227.332692,9
95,111.5781808,9
95,8.006454172,5
95,18.54793621,7
95,0,1
95,39.74521215,6
95,0.1684403,2
96,8.317296485,9
96,58.3413818,9
96,13.54494747,8
96,31.0218531,7
96,66.41559325,8
96,1.562727001,6
96,0,0
96,27.25825675,9
96,9.364259019,8
96,99.39839392,8
96,0,0
96,19.54050669,9
96,44.8322548,9
96,68.58138589,8
96,4.240449797,3
96,89.88865448,8
96,2.50249099,9
96,0,0
96,66.61289838,8
96,85.71211654,8
96,46.17226048,8
96,12.90267736,5
96,8.570160969,6
96,115.9446473,8
96,47.94896048,7
96,0.426812597,3
96,92.23921154,9
96,20.83558573,8
96,0.554828958,6
96,0.373431168,3
96,137.1212392,9
96,18.42538754,9
96,34.21598331,8
96,4.753292584,9
96,7.005940147,6
96,134.5135457,9
96,6.201312579,5
96,224.4309354,9
96,0.29363354,1
96,105.5800874,9
96,25.4912371,6
96,47.44762294,8
97,13.29225432,9
97,72.31691676,9
97,0,0
97,0,0
97,11.59481648,8
97,20.27281685,7
97,0,2
97,63.10853562,8
97,0.112785111,1
97,12.23176287,9
97,46.11269259,9
97,11.9566054,4
97,67.16415987,8
97,86.28014856,8
97,5.457159672,9
97,0,1
97,67.3671896,8
97,107.5146472,8
97,37.24225424,8
97,146.8350574,8
97,34.57688891,7
97,1.802813545,3
97,0.331574288,3
97,87.2284303,9
97,22.69760371,8
97,137.6717093,9
97,50.1283246,8
97,12.54114057,6
97,4.917712018,4
97,126.811712,9
97,188.767542,7
97,65.586349,6
97,50.0454306,7
97,67.56563886,7
97,28.56419372,9
97,58.02125217,7
97,7.308743817,9
97,8.747959328,6
97,219.1847798,9
97,3.834244416,3
97,125.6234658,9
97,37.23329318,6
98,8.326388299,9
98,69.07617049,9
98,0.455839381,3
98,0,0
98,0.127281807,1
98,9.70680478,8
98,34.7303877,7
98,61.97462112,8
98,3.858386538,6
98,22.98767677,9
98,93.23580348,8
98,0.765636336,1
98,2.267680691,1
98,18.17298855,9
98,3.321562206,7
98,46.11269259,9
98,3.037152274,2
98,35.05187024,8
98,127.7601553,8
98,3.266492813,6
98,1.725025413,3
98,0.059192356,1
98,0.120644809,2
98,0,6
98,123.1559534,8
98,51.66106883,7
98,2.16049751,6
98,0,1
98,1.667114558,3
98,101.0210127,9
98,12.07579213,8
98,137.6717093,9
98,39.00969474,8
98,6.904284112,5
98,1.675411729,5
98,9.880124057,9
98,2.109338622,2
98,5.232952508,5
98,131.2649296,9
98,206.8295721,7
98,3.255810147,4
98,68.59914095,6
98,43.71670425,7
98,60.00508306,7
98,25.5484526,9
98,8.405104373,4
98,2.370299628,3
98,48.98119329,7
98,227.5918299,9
98,4.189455761,2
99,18.74095162,9
99,45.82596462,9
99,11.17427804,8
99,26.86291824,7
99,67.94947986,8
99,7.334048015,6
99,27.25825675,9
99,104.1514542,8
99,0,0
99,19.54050669,9
99,46.11269259,9
99,67.30008488,8
99,85.15476196,8
99,3.325061191,6
99,0.852158955,1
99,61.28067763,8
99,92.63223059,8
99,57.80529585,8
99,111.4638547,8
99,53.47467243,7
99,89.46962105,9
99,23.39131528,8
99,128.6086572,9
99,45.29612498,8
99,3.731540622,3
99,26.49095214,9
99,3.043729475,2
99,124.3095103,9
99,215.4670927,7
99,56.02967319,6
99,38.46068643,7
99,65.03990205,7
99,28.56419372,9
99,58.02125217,7
99,7.662268505,3
99,223.9825966,9
100,14.20037223,9
100,54.68187608,9
100,1.974072365,3
100,12.95286457,8
100,22.54926328,7
100,66.25469165,8
100,21.33603966,9
100,105.3690601,8
100,0,0
100,1.269200771,1
100,0,0
100,13.0475,9
100,43.34248966,9
100,66.19801952,8
100,87.02115063,8
100,3.987850835,1
100,4.549041769,9
100,70.06796052,8
100,89.00206211,8
100,57.80529585,8
100,105.0372948,8
100,70.39341894,7
100,10.82918954,6
100,1.608860098,3
100,0.144150475,3
100,91.10890356,9
100,21.87316205,8
100,5.170142944,9
100,137.6717093,9
100,45.00019958,8
100,17.63504068,9
100,134.5135457,9
100,28.56419372,9
100,58.02125217,7
100,0.593608216,6
100,1.539001632,5
100,125.6234658,9
100,55.28393345,6
101,18.7161425,9
101,72.31691676,9
101,8.685030122,8
101,30.58360354,7
101,59.75103343,8
101,0,0
101,27.25825675,9
101,105.6401319,8
101,11.95584937,9
101,46.11269259,9
101,41.44834929,8
101,126.926933,8
101,3.366266886,6
101,0.71123667,1
101,5.09640691,6
101,0.032920336,1
101,80.38242662,8
101,97.50330418,9
101,29.37169474,7
101,0,0
101,2.820312684,3
101,99.98513994,9
101,11.84567111,8
101,7.58465732,9
101,124.7140912,9
101,48.23710823,8
101,12.25362799,8
101,134.5135457,9
101,129.3162138,7
101,7.193183322,4
101,86.22154986,6
101,44.00011169,7
101,81.50043102,7
101,28.56419372,9
101,58.02125217,7
101,8.038988633,3
101,226.7470022,9
101,2.179444471,2
101,125.6234658,9
101,6.493738297,5
101,36.29123938,6
101,3.237538665,2
102,18.749414,9
102,33.82070049,9
102,16.36656695,8
102,33.74832171,7
102,71.79094666,8
102,9.408275663,9
102,27.25825675,9
102,95.41211646,8
102,0.707117393,1
102,0,0
102,10.13223103,9
102,39.48635052,9
102,74.7235555,8
102,90.3136898,8
102,12.0391042,6
102,4.447156597,4
102,64.99917606,8
102,86.20297561,8
102,51.62641124,8
102,6.359036949,5
102,0,6
102,7.14804463,7
102,116.5510622,8
102,48.78743356,7
102,0.164622848,3
102,85.36980118,9
102,27.03559962,8
102,0.014403122,1
102,129.6256199,9
102,45.54383938,8
102,3.317449972,3
102,0,0
102,6.005307573,6
102,134.5135457,9
102,38.49621627,9
102,207.3521862,7
102,0.532722193,2
102,1.149871132,2
102,69.91022353,6
102,25.81274389,7
102,53.07528948,7
102,4.088315689,6
102,28.56419372,9
102,4.156813298,3
102,49.86412861,7
102,227.5918299,9
102,19.6351735,7
102,125.6234658,9
102,3.979534046,6
102,8.881791447,5
102,20.6632255,6
103,15.0026086,9
103,72.31691676,9
103,14.11160249,8
103,44.17007778,7
103,28.89207925,8
103,0,0
103,1.371256691,6
103,27.25825675,9
103,18.94194916,8
103,81.37772119,8
103,5.37369342,3
103,19.54050669,9
103,46.01298417,9
103,11.18781458,4
103,68.45921582,8
103,81.38934063,8
103,1.969716988,6
103,0,0
103,0.022157427,2
103,77.93776911,8
103,82.87836425,8
103,4.844674747,3
103,49.00268342,8
103,122.9657086,8
103,48.24032577,7
103,0.451840595,6
103,88.06193417,9
103,24.53329151,8
103,137.6717093,9
103,47.14452279,8
103,0,0
103,134.5135457,9
103,179.0124119,7
103,3.566329687,4
103,0.896930034,2
103,66.99880385,6
103,50.0454306,7
103,69.85189401,7
103,28.56419372,9
103,58.02125217,7
103,0,0
103,227.5918299,9
103,0.555829332,2
103,0.553766457,5
103,111.8845924,9
103,27.08635017,6
103,38.372998,8
103,1.650762198,2
104,18.7161425,9
104,72.31691676,9
104,2.381668743,5
104,10.47702872,8
104,25.27735673,7
104,51.23216783,8
104,5.186339325,9
104,25.58349082,9
104,90.91535041,8
104,18.25785609,6
104,11.66431674,9
104,46.11269259,9
104,64.12627309,8
104,88.71084873,8
104,3.887466071,1
104,68.75379605,8
104,94.80200652,8
104,57.80529585,8
104,0.584818867,6
104,114.167725,8
104,73.29267966,7
104,2.200015144,2
104,86.04784143,9
104,22.67492397,8
104,2.689850623,9
104,0.531691758,6
104,134.4480066,9
104,46.48243136,8
104,4.583790488,8
104,0,1
104,0,0
104,136.4161665,7
104,38.36128301,6
104,43.96341494,7
104,186.7013572,7
104,2.669077439,3
104,24.27718998,9
104,8.198637146,5
104,52.01226672,7
104,125.6234658,9
104,52.23609504,6
105,18.7161425,9
105,72.31691676,9
105,10.84632381,8
105,26.7973404,7
105,59.71838135,8
105,27.25825675,9
105,101.3228107,8
105,19.54050669,9
105,20.11055563,9
105,38.73819093,8
105,1.787818374,3
105,144.9577169,8
105,24.05439009,9
105,102.1956614,8
105,53.1152835,7
105,0,0
105,1.042425705,2
105,102.6734766,9
105,11.65455482,8
105,127.3180355,9
105,1.082081594,5
105,51.59377245,8
105,166.9674338,7
105,0,0
105,39.10355925,6
105,48.10819634,7
105,145.056172,7
105,23.20073859,9
105,62.19282838,7
105,0,0
105,218.5288465,9
105,12.37348785,3
105,25.10805872,7
105,125.6234658,9
105,22.17157841,6
106,18.7161425,9
106,72.31691676,9
106,0.086496254,1
106,0.017471183,1
106,10.84632381,8
106,17.80559275,7
106,2.611217331,2
106,59.71838135,8
106,0.130581485,1
106,27.25825675,9
106,35.76766127,7
106,81.06379304,8
106,14.09115928,9
106,46.11269259,9
106,1.385357701,2
106,62.14211154,8
106,96.31075021,8
106,57.82400022,8
106,95.23709324,8
106,57.80529585,8
106,146.7391266,8
106,1.963456303,8
106,37.20266983,7
106,0.382538068,3
106,91.96086038,9
106,21.11542465,8
106,3.632898273,6
106,132.1993283,9
106,0,0
106,192.1727923,7
106,58.83298983,6
106,31.15819199,7
106,70.79538931,7
106,25.20769117,9
106,60.5418284,7
106,26.03402,7
106,0,0
106,223.3476767,9
106,123.5165577,9
106,12.583211,6
106,14.84107522,6
106,25.3703079,7
106,19.96431907,8
107,18.7161425,9
107,72.31691676,9
107,0,0
107,12.9590073,8
107,23.75408031,7
107,53.18355787,8
107,19.54050669,9
107,46.11269259,9
107,71.90808776,8
107,89.07268667,8
107,0,1
107,65.38525423,8
107,105.5599856,8
107,38.29244621,8
107,151.1357546,8
107,30.62578636,7
107,17.79281312,9
107,76.60215953,9
107,23.83565905,8
107,0.002344502,1
107,137.6717093,9
107,45.82762743,8
107,4.619190588,4
107,1.894557771,2
107,0.040296738,1
107,12.37575138,6
107,127.3862986,9
107,210.542954,7
107,57.41949332,6
107,45.30180593,7
107,65.3602188,7
107,7.973643467,6
107,28.56419372,9
107,52.61215823,7
107,227.5918299,9
107,2.50073733,2
107,0.522530578,1
107,104.1485184,9
107,1.037956423,1
107,48.26775569,6
108,26.49098439,9
108,102.8591027,8
108,0,0
108,19.54050669,9
108,45.97948482,9
108,64.77935544,8
108,97.04236765,8
108,0.029601727,2
108,52.72214157,8
108,2.487072545,5
108,116.552217,8
108,33.17120803,8
108,3.27003475,3
108,108.1372238,8
